Date,Open,High,Low,Close,Adj Close,Volume
2015-11-12,4458.654785,4494.854980,4457.562988,4462.225098,4462.092285,27282200
2015-11-13,4442.015137,4490.336914,4435.250977,4472.837891,4472.705078,28120300
2015-11-16,4438.687012,4452.264160,4395.965820,4442.180176,4442.048340,23444500
2015-11-17,4474.522949,4520.695801,4474.522949,4500.946777,4500.812988,27587600
2015-11-18,4513.705078,4521.557129,4497.910156,4497.910156,4497.776367,21896900
2015-11-19,4517.582031,4530.895996,4513.352051,4518.939941,4518.806152,29276900
2015-11-20,4505.900879,4561.333984,4505.371094,4561.333984,4561.198730,32354400
2015-11-23,4570.160156,4590.314941,4541.065918,4541.065918,4540.931152,26089600
2015-11-24,4535.705078,4555.272949,4534.578125,4545.377930,4545.243164,24223000
2015-11-25,4557.472168,4585.545898,4557.392090,4585.545898,4585.409668,25372400
2015-11-26,4595.861816,4621.255859,4583.304199,4597.057129,4596.920898,27083500
2015-11-27,4599.081055,4606.800781,4541.965820,4560.560059,4560.424805,23214500
2015-11-30,4527.408203,4535.971191,4446.458008,4446.458008,4446.326172,43022200
2015-12-01,4504.222168,4557.667969,4504.222168,4557.667969,4557.532715,25770400
2015-12-02,4559.147949,4568.413086,4541.666016,4545.862793,4545.728027,24716100
2015-12-03,4526.490234,4548.827148,4518.816895,4537.381836,4537.247070,21783400
2015-12-04,4513.565918,4531.305176,4501.453125,4508.452148,4508.318359,23919700
2015-12-07,4523.908203,4553.650879,4521.392090,4521.392090,4521.257813,22062000
2015-12-08,4495.263184,4522.353027,4464.182129,4464.182129,4464.049316,25537200
2015-12-09,null,null,null,null,null,null
2015-12-10,4441.565918,4473.770020,4438.196777,4466.209961,4466.077148,2373896100
2015-12-11,4471.356934,4473.054199,4393.521973,4393.521973,4393.391602,20329300
2015-12-14,4360.893066,4374.190918,4330.759766,4374.190918,4374.061035,22081900
2015-12-15,4370.101074,4409.171875,4370.008789,4409.171875,4409.041016,23128300
2015-12-16,4450.717773,4483.453125,4429.787109,4483.453125,4483.320313,27097100
2015-12-17,4542.121094,4555.963867,4525.741211,4555.963867,4555.828613,29164100
2015-12-18,4512.209961,4514.535156,4467.062988,4468.653809,4468.520996,26687800
2015-12-21,4452.647949,4490.680176,4452.017090,4490.680176,4490.546875,21633700
2015-12-22,4494.309082,4517.567871,4487.734863,4517.567871,4517.434082,26019300
2015-12-23,4514.456055,4522.653809,4498.983887,4522.653809,4522.519531,23935000
2015-12-28,4512.294922,4568.125000,4511.617188,4557.354980,4557.219727,20487400
2015-12-29,4552.140137,4569.360840,4552.103027,4569.360840,4569.225098,20088700
2015-12-30,4574.063965,4595.513184,4571.756836,4593.007813,4592.871582,27466600
2016-01-04,4580.165039,4603.824219,4525.918945,4525.918945,4525.784668,21276600
2016-01-05,4527.431152,4594.340820,4527.003906,4557.821777,4557.686523,24364900
2016-01-06,4563.653809,4639.236816,4562.573242,4608.981934,4608.844727,29976300
2016-01-07,4573.692871,4577.636230,4530.448242,4530.448242,4530.313477,24018600
2016-01-08,4524.862793,4550.907227,4507.414063,4546.288086,4546.153320,23991300
2016-01-11,4515.501953,4517.937988,4459.787109,4465.482910,4465.350098,19983800
2016-01-12,4487.547852,4526.198242,4486.645020,4512.526855,4512.393066,23702200
2016-01-13,4535.878906,4559.509766,4533.681152,4537.179199,4537.044434,26689000
2016-01-14,4492.783203,4526.509766,4456.469238,4513.181152,4513.047363,36253200
2016-01-15,4518.980957,4542.101074,4516.131836,4523.976074,4523.841797,2249218200
2016-01-18,4491.321777,4503.862793,4471.243164,4481.275879,4481.143066,21081300
2016-01-19,4486.587891,4499.575195,4464.728027,4491.736816,4491.603027,23042100
2016-01-20,4477.147949,4491.118164,4427.984863,4427.984863,4427.853516,26395500
2016-01-21,4447.750977,4463.027832,4408.804199,4414.125977,4413.995117,24323700
2016-01-22,4446.421875,4456.744141,4421.056152,4456.744141,4456.611816,27603800
2016-01-25,4483.605957,4519.596191,4465.207031,4505.788086,4505.654297,28197300
2016-01-26,4489.692871,4517.368164,4483.287109,4510.467773,4510.333984,22989000
2016-01-27,4526.215820,4583.627930,4526.215820,4583.627930,4583.491699,36625500
2016-01-28,4582.716797,4608.397949,4579.501953,4602.829102,4602.692871,31734400
2016-01-29,4611.937988,4618.816895,4568.438965,4615.163086,4615.025879,35913800
2016-02-01,4620.151855,4625.428223,4559.886230,4624.634766,4624.497559,26818600
2016-02-02,4598.942871,4617.973145,4586.298828,4587.435059,4587.298828,30581900
2016-02-03,4553.126953,4596.107910,4545.140137,4596.107910,4595.971680,23645400
2016-02-04,4607.043945,4669.110840,4607.043945,4665.816895,4665.678711,32515500
2016-02-05,4674.605957,4798.945801,4673.987793,4798.945801,4798.803223,37635400
2016-02-09,4773.767090,4779.805176,4736.568848,4768.625000,4768.483398,22997900
2016-02-10,4748.536133,4782.939941,4726.007813,4732.482910,4732.342285,28910100
2016-02-11,4723.995117,4786.174805,4723.995117,4775.859863,4775.718262,36960300
2016-02-12,4757.708984,4771.340820,4710.538086,4714.393066,4714.253418,26882200
2016-02-15,4749.783203,4761.704102,4729.825195,4740.726074,4740.585449,32930700
2016-02-16,4745.992188,4770.005859,4726.591797,4745.003906,4744.863281,37203200
2016-02-17,4738.417969,4774.458008,4737.416992,4765.506836,4765.365234,43118200
2016-02-18,4784.043945,4803.608887,4760.236816,4778.793945,4778.652344,47306600
2016-02-19,4744.245117,4759.176758,4680.143066,4697.560059,4697.420410,34015700
2016-02-22,4701.409180,4715.620117,4682.381836,4708.620117,4708.480469,26863900
2016-02-23,4715.202148,4722.382813,4628.905762,4654.054199,4653.916016,35293100
2016-02-24,4643.824219,4673.819824,4627.644043,4657.722168,4657.583984,26851200
2016-02-25,4681.991211,4686.564941,4652.861816,4658.323242,4658.185059,31829200
2016-02-26,4695.816895,4736.526855,4691.424805,4733.148926,4733.008301,27831900
2016-02-29,4738.293945,4774.517090,4722.993164,4770.956055,4770.814453,26304100
2016-03-01,4760.235840,4781.258789,4758.881836,4779.984863,4779.843262,32028500
2016-03-02,4808.862793,4840.747070,4808.247070,4836.195801,4836.052246,34594900
2016-03-03,4848.905762,4868.254883,4812.857910,4844.039063,4843.895020,38870000
2016-03-04,4844.486816,4860.639160,4802.375000,4850.882813,4850.738770,45127100
2016-03-07,4860.208008,4870.275879,4821.460938,4831.575195,4831.431641,45624500
2016-03-08,4831.050781,4842.666992,4776.071777,4811.041992,4810.899414,40452100
2016-03-10,4791.684082,4798.383789,4761.380859,4793.203125,4793.060547,33233700
2016-03-11,4784.237793,4813.778809,4776.999023,4813.778809,4813.635742,31534700
2016-03-14,4839.029785,4878.195801,4835.272949,4877.530762,4877.385742,44561400
2016-03-15,4880.875000,4884.270020,4843.920898,4849.780762,4849.636719,44545000
2016-03-16,4848.606934,4861.440918,4837.583008,4861.440918,4861.296875,42292200
2016-03-17,4883.173828,4900.413086,4869.811035,4885.687988,4885.542969,49838900
2016-03-18,4889.895996,4908.259766,4858.584961,4885.708008,4885.562988,51103000
2016-03-21,4871.246094,4905.313965,4865.241211,4885.163086,4885.018066,37618600
2016-03-22,4870.895020,4886.423828,4833.704102,4856.106934,4855.962891,36051400
2016-03-23,4850.169922,4854.175781,4822.335938,4854.175781,4854.031738,42812300
2016-03-24,4836.623047,4849.895020,4817.720215,4827.086914,4826.943848,34571400
2016-03-28,4809.187012,4813.917969,4757.799805,4773.625977,4773.484375,29163800
2016-03-29,4767.532227,4786.212891,4760.083008,4781.296875,4781.155273,33131800
2016-03-30,4797.153809,4833.118164,4792.256836,4816.654785,4816.511719,38235200
2016-03-31,4827.104004,4845.371094,4808.264160,4845.371094,4845.227051,50891800
2016-04-01,4843.394043,4844.358887,4819.933105,4843.186035,4843.041992,30942800
2016-04-04,4840.146973,4864.937012,4838.979004,4850.175781,4850.031738,37038800
2016-04-05,4848.847168,4883.683105,4843.162109,4858.071777,4857.927734,33922100
2016-04-06,4863.061035,4879.000000,4861.579102,4868.229980,4868.085449,47514100
2016-04-07,4884.834961,4900.465820,4858.500000,4867.285156,4867.140625,49260900
2016-04-08,4839.652832,4862.805176,4829.444824,4846.704102,4846.560059,42326600
2016-04-11,4833.354980,4843.629883,4766.814941,4786.974121,4786.832031,33211700
2016-04-12,4788.421875,4829.573242,4776.981934,4829.573242,4829.429688,37252800
2016-04-13,4846.978027,4856.591797,4831.574219,4853.004883,4852.860840,67431700
2016-04-14,4872.226074,4873.428223,4814.846191,4814.846191,4814.703125,44628800
2016-04-15,4834.900879,4839.016113,4793.139160,4823.567871,4823.424805,36074500
2016-04-18,4812.578125,4865.534180,4800.264160,4865.534180,4865.390137,3041610200
2016-04-19,4875.498047,4886.499023,4864.891113,4881.930176,4881.785156,44507100
2016-04-20,4876.253906,4883.139160,4857.722168,4876.596191,4876.451172,44144900
2016-04-21,4884.921875,4906.828125,4884.842773,4903.089844,4902.944336,38051900
2016-04-22,4898.726074,4917.588867,4883.881836,4914.736816,4914.590820,39258200
2016-04-25,4920.402832,4920.402832,4863.334961,4878.861816,4878.716797,42334500
2016-04-26,4866.149902,4866.384766,4788.375000,4814.092773,4813.949707,38074400
2016-04-27,4807.686035,4845.658203,4803.208984,4845.658203,4845.514160,47033900
2016-04-28,4861.950195,4877.170898,4830.687012,4848.390137,4848.246094,47575300
2016-04-29,4839.366211,4839.625000,4818.854980,4838.583008,4838.439453,37300400
2016-05-02,4828.962891,4835.522949,4770.557129,4808.318848,4808.176270,31240600
2016-05-03,4818.974121,4833.991211,4806.030762,4812.264160,4812.121582,3420718900
2016-05-04,4808.653809,4822.595215,4765.410156,4822.595215,4822.452148,37196200
2016-05-09,4808.520996,4812.890137,4745.500977,4749.314941,4749.174316,32668900
2016-05-10,4749.522949,4766.713867,4728.539063,4763.115234,4762.973633,31662200
2016-05-11,4781.138184,4811.599121,4770.367188,4799.963867,4799.821289,27307500
2016-05-12,4795.736816,4825.184082,4792.208008,4803.321777,4803.179199,30551600
2016-05-13,4801.191895,4803.003906,4745.909180,4761.714844,4761.573242,34288500
2016-05-16,4745.474121,4748.817871,4720.243164,4731.562012,4731.421387,29534000
2016-05-17,4737.166016,4745.147949,4717.259766,4729.155762,4729.015137,34494500
2016-05-18,4721.895996,4743.071777,4713.715820,4734.356934,4734.216309,36940600
2016-05-19,4733.472168,4739.324219,4691.570801,4704.216797,4704.077148,30558600
2016-05-20,4698.967773,4722.278809,4690.558105,4711.877930,4711.738281,29906000
2016-05-23,4714.676758,4743.662109,4714.676758,4743.662109,4743.521484,27747200
2016-05-24,4738.163086,4750.359863,4710.785156,4710.785156,4710.645508,33466000
2016-05-25,4733.887207,4772.977051,4733.551758,4772.977051,4772.835449,36892200
2016-05-26,4777.566895,4784.660156,4761.459961,4784.564941,4784.422852,30609400
2016-05-27,4782.448242,4814.730957,4778.540039,4814.730957,4814.587891,3112906900
2016-05-30,4819.054199,4845.124023,4817.069824,4836.033203,4835.889648,36790900
2016-05-31,4833.717773,4836.372070,4792.201172,4796.869141,4796.726563,42407700
2016-06-01,4801.853027,4851.741211,4800.708008,4839.667969,4839.524414,27373000
2016-06-02,4836.504883,4860.862793,4833.225098,4833.225098,4833.081543,28193100
2016-06-03,4845.422852,4861.299805,4839.083008,4853.921875,4853.777832,2607634700
2016-06-06,4862.567871,4896.024902,4860.627930,4896.024902,4895.879883,31677400
2016-06-07,4908.245117,4933.988770,4907.506836,4933.988770,4933.842285,42211700
2016-06-08,4928.094238,4940.098145,4892.627930,4916.061035,4915.915039,37066100
2016-06-09,4913.007813,4919.164063,4876.793945,4876.793945,4876.648926,43300300
2016-06-10,4882.274902,4887.587891,4848.056152,4848.056152,4847.912109,77424800
2016-06-13,4838.020020,4838.020020,4807.226074,4807.226074,4807.083496,67373300
2016-06-14,4797.620117,4833.396973,4792.535156,4821.589844,4821.446777,62010100
2016-06-15,4811.226074,4814.824219,4789.085938,4814.824219,4814.681152,53712900
2016-06-16,4819.234863,4829.451172,4801.872070,4814.391113,4814.248047,39908400
2016-06-17,4825.727051,4838.029785,4806.595215,4835.143066,4834.999512,42528600
2016-06-20,4849.690918,4863.530762,4828.587891,4863.530762,4863.386719,43916600
2016-06-21,4873.438965,4889.455078,4868.227051,4878.713867,4878.568848,51514400
2016-06-22,4876.872070,4899.199219,4876.872070,4896.852051,4896.707031,57228200
2016-06-23,4896.795898,4899.497070,4856.050781,4874.309082,4874.164063,53476900
2016-06-24,4878.045898,4884.794922,4754.356934,4834.568848,4834.425293,57226600
2016-06-27,4804.045898,4846.417969,4795.962891,4836.051758,4835.908203,38717800
2016-06-28,4836.128906,4890.604980,4835.432129,4882.170898,4882.025879,47765500
2016-06-29,4905.978027,4980.104980,4905.978027,4980.104980,4979.957031,40998400
2016-06-30,4999.877930,5033.242188,4996.395020,5016.646973,5016.498535,54961500
2016-07-01,5027.617188,5039.686035,4971.581055,4971.581055,4971.433594,40459000
2016-07-11,5021.243164,5080.303223,5018.395996,5069.019043,5068.868652,42889500
2016-07-12,5092.165039,5120.127930,5075.560059,5099.533203,5099.381836,58326000
2016-07-13,5112.985840,5133.933105,5090.587891,5133.933105,5133.780762,58783300
2016-07-14,5125.685059,5131.030762,5081.028809,5083.539063,5083.388184,52550300
2016-07-15,5090.249023,5130.338867,5090.249023,5110.178223,5110.026367,49941000
2016-07-18,5107.916016,5131.705078,5093.153809,5127.500977,5127.349121,49213200
2016-07-19,5132.901855,5193.897949,5132.901855,5172.830078,5172.676270,52188500
2016-07-20,5185.594238,5242.823242,5185.594238,5242.823242,5242.667480,51072100
2016-07-21,5246.299805,5268.867188,5213.988770,5216.973145,5216.818359,63172100
2016-07-22,5215.168945,5215.530762,5179.623047,5197.250977,5197.096680,40604200
2016-07-25,5201.448242,5227.106934,5197.805176,5220.801758,5220.646973,37450800
2016-07-26,5218.266113,5231.500000,5200.623047,5224.395020,5224.239746,50637700
2016-07-27,5245.403809,5301.930176,5245.403809,5274.360840,5274.204590,49296300
2016-07-28,5278.497070,5299.212891,5255.465820,5299.212891,5299.055664,55657300
2016-07-29,5300.898926,5334.121094,5215.994141,5215.994141,5215.839355,68556100
2016-08-01,5280.209961,5368.251953,5279.585938,5361.576172,5361.416992,62344100
2016-08-02,5356.905762,5386.563965,5356.428223,5373.323242,5373.163574,63205300
2016-08-03,5367.583984,5383.497070,5331.326172,5351.877930,5351.719238,59763500
2016-08-04,5365.008789,5389.608887,5357.615234,5373.862793,5373.703125,56277200
2016-08-05,5380.111816,5427.518066,5377.418945,5420.246094,5420.085449,57902200
2016-08-08,5435.206055,5458.979004,5427.268066,5458.979004,5458.816895,61349000
2016-08-09,5459.894043,5476.220215,5428.678223,5440.292969,5440.131348,69806100
2016-08-10,5439.757813,5457.124023,5405.891113,5423.949219,5423.788574,88003800
2016-08-11,5438.091797,5455.799805,5397.312012,5419.087891,5418.927246,88527100
2016-08-12,5432.832031,5449.063965,5366.340820,5377.195801,5377.036133,46370500
2016-08-15,5390.019043,5396.949219,5296.591797,5320.561035,5320.402832,56913800
2016-08-16,5341.934082,5377.421875,5338.641113,5371.846191,5371.686523,43406600
2016-08-18,5387.766113,5461.450195,5386.122070,5461.450195,5461.288086,51925600
2016-08-19,5468.013184,5470.979004,5416.035156,5416.035156,5415.874512,46129700
2016-08-22,5425.895996,5435.191895,5398.794922,5427.174805,5427.014160,64659600
2016-08-23,5434.035156,5438.500000,5351.065918,5417.140137,5416.979492,59172200
2016-08-24,5406.805176,5418.449219,5385.243164,5403.992188,5403.831543,55692400
2016-08-25,5413.991211,5454.116211,5412.527832,5454.116211,5453.954590,48041800
2016-08-26,5454.067871,5456.638184,5419.742188,5438.831055,5438.669434,63101200
2016-08-29,5425.145996,5426.219238,5348.050781,5370.764160,5370.604492,54184900
2016-08-30,5368.565918,5388.638184,5336.710938,5362.315918,5362.156738,56546900
2016-08-31,5355.123047,5399.160156,5353.291016,5386.082031,5385.922363,49524600
2016-09-01,5368.516113,5376.643066,5320.083984,5334.546875,5334.388672,47156400
2016-09-02,5323.573242,5359.909180,5323.041992,5353.460938,5353.302246,46566900
2016-09-05,5378.625000,5396.916992,5347.592773,5356.954102,5356.794922,49406800
2016-09-06,5363.044922,5373.208008,5342.558105,5372.096191,5371.936523,41155400
2016-09-07,5382.216797,5393.086914,5357.521973,5381.354004,5381.194336,37206200
2016-09-08,5383.062988,5383.536133,5364.609863,5371.078125,5370.918457,41376500
2016-09-09,5355.342773,5358.506836,5281.916992,5281.916992,5281.759766,43296700
2016-09-13,5266.108887,5268.539063,5211.866211,5215.566895,5215.412109,43786000
2016-09-14,5188.397949,5189.357910,5128.167969,5146.038086,5145.885254,50757500
2016-09-15,5160.748047,5270.488770,5158.727051,5265.818848,5265.662598,45898400
2016-09-16,5287.421875,5305.089844,5252.254883,5267.769043,5267.612793,47385800
2016-09-19,5289.122070,5331.974121,5286.136230,5321.840820,5321.682617,33639200
2016-09-20,5323.298828,5336.250977,5298.277832,5302.493164,5302.335938,54051100
2016-09-21,5295.882813,5348.000000,5275.185059,5342.591797,5342.433105,46464800
2016-09-22,5382.320801,5411.611816,5368.561035,5380.262207,5380.102539,47353800
2016-09-23,5375.711914,5388.908203,5355.924805,5388.908203,5388.748535,43903000
2016-09-26,5375.160156,5375.878906,5337.018066,5352.139160,5351.980469,37701800
2016-09-27,5336.545898,5419.604004,5295.658203,5419.604004,5419.443359,50958300
2016-09-28,5390.761230,5432.983887,5382.235840,5425.336914,5425.176270,67191800
2016-09-29,5442.824219,5474.307129,5431.957031,5431.957031,5431.795410,69425300
2016-09-30,5412.383789,5437.965820,5364.804199,5364.804199,5364.645020,53630200
2016-10-03,5403.859863,5463.915039,5403.859863,5463.915039,5463.752930,53888800
2016-10-04,5475.632813,5482.841797,5460.708984,5472.316895,5472.154297,53748000
2016-10-05,5457.998047,5460.165039,5399.222168,5420.647949,5420.487305,65033700
2016-10-06,5428.453125,5447.257813,5390.085938,5409.344238,5409.183594,71799300
2016-10-07,5403.834961,5409.196777,5363.470215,5377.148926,5376.989258,59414300
2016-10-10,5371.002930,5397.146973,5352.816895,5360.828125,5360.668945,64774600
2016-10-11,5372.687012,5385.757813,5345.071777,5381.997070,5381.837402,84864400
2016-10-12,5364.352051,5380.561035,5350.392090,5364.610840,5364.451660,55480600
2016-10-13,5368.216797,5384.555176,5339.483887,5340.399902,5340.241211,52638100
2016-10-14,5338.698242,5408.770020,5332.080078,5399.884766,5399.724121,55367700
2016-10-17,5390.960938,5422.349121,5386.221191,5410.303223,5410.142578,61546400
2016-10-18,5424.668945,5446.829102,5422.916992,5430.047852,5429.886719,62742900
2016-10-19,5436.279785,5445.799805,5402.153809,5409.288086,5409.127441,116737500
2016-10-20,5409.790039,5423.293945,5395.296875,5403.689941,5403.529297,201336300
2016-10-21,5407.233887,5416.952148,5395.422852,5409.243164,5409.082520,79093700
2016-10-24,5415.477051,5433.340820,5411.880859,5420.998047,5420.837402,81119800
2016-10-25,5426.106934,5436.205078,5397.820801,5397.820801,5397.660645,85020700
2016-10-26,5387.700195,5406.581055,5381.704102,5399.679199,5399.588867,198835200
2016-10-27,5405.695801,5427.526855,5403.858887,5416.835938,5416.835938,333149600
2016-10-28,5414.508789,5426.264160,5402.429199,5410.269043,5410.269043,109309200
2016-10-31,5413.568848,5429.067871,5406.006836,5422.541992,5422.541992,135128600
2016-11-01,5430.745117,5439.027832,5415.029785,5416.006836,5416.006836,80147600
2016-11-02,5415.021973,5420.358887,5393.506836,5405.455078,5405.455078,95507600
2016-11-03,5395.871094,5402.046875,5329.501953,5329.501953,5329.501953,71645500
2016-11-04,5310.782227,5362.660156,5303.359863,5362.660156,5362.660156,63398900
2016-11-07,5361.023926,5395.325195,5341.861816,5386.208008,5386.208008,83980500
2016-11-08,5407.389160,5476.071777,5407.389160,5470.681152,5470.681152,9734142100
2016-11-09,5478.034180,5491.701172,5345.127930,5414.320801,5414.320801,107152200
2016-11-10,5444.041016,5482.105957,5443.733887,5450.306152,5450.306152,86519300
2016-11-11,5380.641113,5380.685059,5231.971191,5231.971191,5231.971191,9788202500
2016-11-14,5194.926758,5196.784180,5043.351074,5115.738770,5115.738770,91613700
2016-11-15,5121.478027,5169.356934,5073.419922,5078.500977,5078.500977,76584600
2016-11-16,5112.496094,5201.172852,5112.496094,5185.464844,5185.464844,80425400
2016-11-17,5180.481934,5202.314941,5162.812012,5193.015137,5193.015137,75311800
2016-11-18,5195.076172,5196.909180,5139.205078,5170.108887,5170.108887,71630400
2016-11-21,5150.826172,5158.763184,5130.442871,5148.318848,5148.318848,91116600
2016-11-22,5140.658203,5204.673828,5140.519043,5204.673828,5204.673828,97703800
2016-11-23,5192.346191,5211.996094,5182.345215,5211.996094,5211.996094,86828200
2016-11-24,5179.222168,5194.244141,5102.420898,5107.623047,5107.623047,78976000
2016-11-25,5097.107910,5129.752930,5096.670898,5122.104004,5122.104004,84213300
2016-11-28,5111.423828,5120.861816,5091.609863,5114.571777,5114.571777,121168300
2016-11-29,5108.751953,5164.580078,5108.751953,5136.666992,5136.666992,124696800
2016-11-30,5148.908203,5182.142090,5146.524902,5148.910156,5148.910156,116497500
2016-12-01,5168.633789,5211.921875,5168.068848,5198.754883,5198.754883,109410600
2016-12-02,5207.917969,5250.291992,5199.142090,5245.956055,5245.956055,77029900
2016-12-05,5239.896973,5280.321777,5239.896973,5268.308105,5268.308105,69209000
2016-12-06,5279.983887,5288.914063,5259.193848,5272.964844,5272.964844,66277100
2016-12-07,5272.100098,5273.515137,5229.797852,5265.368164,5265.368164,60338200
2016-12-08,5268.238770,5303.733887,5263.435059,5303.733887,5303.733887,65715900
2016-12-09,5297.549805,5308.125977,5284.766113,5308.125977,5308.125977,49814700
2016-12-13,5296.191895,5300.717773,5264.737793,5293.619141,5293.619141,53794200
2016-12-14,5287.192871,5306.336914,5259.681152,5262.816895,5262.816895,51760500
2016-12-15,5230.564941,5266.061035,5210.632813,5254.361816,5254.361816,64359300
2016-12-16,5260.125977,5263.005859,5231.651855,5231.651855,5231.651855,58386700
2016-12-19,5224.070801,5240.426758,5190.933105,5191.912109,5191.912109,60026700
2016-12-20,5179.182129,5194.729004,5142.393066,5162.477051,5162.477051,71959000
2016-12-21,5179.025879,5188.945801,5111.392090,5111.392090,5111.392090,54114100
2016-12-22,5114.396973,5120.356934,5032.914063,5042.870117,5042.870117,52470700
2016-12-23,5036.288086,5078.230957,5022.848145,5027.704102,5027.704102,51530100
2016-12-27,5028.355957,5112.775879,5028.199219,5102.954102,5102.954102,56151600
2016-12-28,5140.136230,5213.270020,5139.769043,5209.444824,5209.444824,52440100
2016-12-29,5205.270996,5311.615234,5200.265137,5302.565918,5302.565918,54184200
2016-12-30,5307.365234,5334.787109,5296.710938,5296.710938,5296.710938,60042700
2017-01-02,null,null,null,null,null,null
2017-01-03,5290.388184,5292.181152,5246.852051,5275.971191,5275.971191,33217000
2017-01-04,5270.016113,5312.956055,5249.233887,5301.183105,5301.183105,53111300
2017-01-05,5302.632813,5328.490234,5302.632813,5325.503906,5325.503906,77219400
2017-01-06,5321.745117,5350.245117,5318.384766,5347.021973,5347.021973,71615300
2017-01-09,5350.879883,5360.061035,5307.584961,5316.363770,5316.363770,97010200
2017-01-10,5330.015137,5331.132813,5292.062988,5309.923828,5309.923828,70792500
2017-01-11,5316.151855,5322.979004,5301.236816,5301.236816,5301.236816,84703100
2017-01-12,5301.036133,5322.419922,5292.750000,5292.750000,5292.750000,100764000
2017-01-13,5299.050781,5310.419922,5272.982910,5272.982910,5272.982910,70293600
2017-01-16,5283.618164,5291.496094,5270.011230,5270.011230,5270.011230,73077600
2017-01-17,5266.922852,5287.124023,5265.602051,5266.937988,5266.937988,86901800
2017-01-18,5273.293945,5294.784180,5273.293945,5294.784180,5294.784180,113444600
2017-01-19,5302.210938,5309.952148,5288.577148,5298.948242,5298.948242,85392800
2017-01-20,5290.562988,5293.081055,5243.746094,5254.311035,5254.311035,153081800
2017-01-23,5250.634766,5265.442871,5228.286133,5250.967773,5250.967773,147556800
2017-01-24,5267.733887,5297.491211,5267.733887,5292.087891,5292.087891,147150800
2017-01-25,5302.874023,5310.668945,5287.125977,5293.782227,5293.782227,269423400
2017-01-26,5305.113770,5327.509766,5291.436035,5317.632813,5317.632813,190768100
2017-01-27,5304.963867,5321.680176,5297.254883,5312.839844,5312.839844,142739500
2017-01-30,5321.554199,5331.516113,5302.662109,5302.662109,5302.662109,193337900
2017-01-31,5316.668945,5321.354980,5294.103027,5294.103027,5294.103027,191451600
2017-02-01,5319.943848,5341.480957,5317.495117,5327.161133,5327.161133,256731400
2017-02-02,5327.020020,5353.712891,5326.986816,5353.712891,5353.712891,165664500
2017-02-03,5355.271973,5366.443848,5354.589844,5360.767090,5360.767090,13055400
2017-02-06,5369.521973,5395.995117,5369.441895,5395.995117,5395.995117,153355200
2017-02-07,5387.647949,5396.099121,5380.598145,5381.475098,5381.475098,171422900
2017-02-08,5380.109863,5382.073242,5349.462891,5361.087891,5361.087891,325033400
2017-02-09,5366.344238,5384.956055,5363.469238,5372.077148,5372.077148,258337100
2017-02-10,5378.916016,5400.171875,5371.668945,5371.668945,5371.668945,167200000
2017-02-13,5396.562988,5418.375977,5388.678223,5409.556152,5409.556152,182414000
2017-02-14,5402.558105,5409.354980,5370.494141,5380.669922,5380.669922,142907500
2017-02-15,null,null,null,null,null,null
2017-02-16,5389.068848,5395.278809,5357.711914,5377.998047,5377.998047,218393700
2017-02-17,5366.854004,5370.331055,5340.857910,5350.932129,5350.932129,179271900
2017-02-20,5358.551758,5373.091797,5351.018066,5359.288086,5359.288086,107921200
2017-02-21,5363.613770,5375.695801,5336.834961,5340.990234,5340.990234,209661500
2017-02-22,5353.106934,5360.414063,5331.431152,5358.683105,5358.683105,189512900
2017-02-23,5348.358887,5373.638184,5347.857910,5372.748047,5372.748047,174887600
